TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T01736,2026-09-28,Oil,Grocery,East,Online,10,49999,499990,Net Banking,C0399
T01737,2026-04-09,Microwave,Home,West,Online,6,199,1194,Cash,C0649
T01738,2026-01-02,Chair,Home,South,Offline,10,4999,49990,Credit Card,C0497
T01739,2026-06-10,Tennis Racket,Sports,South,Online,4,29999,119996,Credit Card,C0752
T01740,2026-02-01,Dress,Clothing,South,Offline,9,999,8991,Net Banking,C0718
T01741,2026-01-06,Chair,Home,East,Online,4,499,1996,UPI,C0668
T01742,2026-11-26,Rice,Grocery,South,Offline,6,4999,29994,Net Banking,C0569
T01743,2026-03-22,Dumbbell,Sports,East,Offline,6,299,1794,Credit Card,C0203
T01744,2026-12-28,Dumbbell,Sports,South,Offline,5,499,2495,UPI,C0127
T01745,2026-01-27,Sofa,Home,South,Offline,8,1499,11992,Net Banking,C0564
T01746,2026-01-14,Bread,Grocery,East,Online,7,499,3493,Credit Card,C0332
T01747,2026-10-17,Football,Sports,South,Offline,9,199,1791,UPI,C0070
T01748,2026-03-13,T-Shirt,Clothing,South,Online,9,499,4491,Credit Card,C0366
T01749,2026-06-23,Smartwatch,Electronics,West,Offline,6,299,1794,UPI,C0538
T01750,2026-08-02,Milk,Grocery,South,Offline,9,299,2691,Cash,C0119
T01751,2026-05-14,Jeans,Clothing,North,Online,1,29999,29999,Cash,C0491
T01752,2026-01-22,Smartphone,Electronics,South,Offline,4,499,1996,Credit Card,C0397
T01753,2026-11-21,Rice,Grocery,West,Online,9,999,8991,Net Banking,C0564
T01754,2026-02-04,Smartphone,Electronics,South,Online,10,199,1990,Net Banking,C0008
T01755,2026-06-28,Tablet,Electronics,South,Offline,6,9999,59994,Cash,C0156
T01756,2026-10-02,Tablet,Electronics,East,Offline,5,999,4995,Cash,C0207
T01757,2026-11-08,Chair,Home,East,Offline,4,1499,5996,UPI,C0667
T01758,2026-05-27,Rice,Grocery,West,Online,8,19999,159992,Cash,C0116
T01759,2026-01-22,Rice,Grocery,East,Online,4,799,3196,Credit Card,C0370
T01760,2026-08-26,Smartphone,Electronics,South,Online,10,999,9990,Credit Card,C0013
T01761,2026-04-21,Jacket,Clothing,West,Offline,4,4999,19996,Net Banking,C0401
T01762,2026-11-05,Shoes,Clothing,East,Online,8,9999,79992,UPI,C0632
T01763,2026-02-24,Laptop,Electronics,North,Offline,10,199,1990,UPI,C0311
T01764,2026-08-16,Sugar,Grocery,North,Offline,3,299,897,Cash,C0662
T01765,2026-04-08,Bread,Grocery,West,Online,2,999,1998,Credit Card,C0789
T01766,2026-01-18,Headphones,Electronics,West,Online,3,999,2997,UPI,C0652
T01767,2026-12-16,Smartwatch,Electronics,North,Online,3,199,597,Cash,C0467
T01768,2026-10-24,Yoga Mat,Sports,West,Online,5,199,995,Cash,C0221
T01769,2026-02-03,Oil,Grocery,West,Offline,1,199,199,Net Banking,C0423
T01770,2026-03-31,Tablet,Electronics,North,Offline,1,29999,29999,Credit Card,C0737
T01771,2026-09-03,Jacket,Clothing,East,Online,1,29999,29999,Cash,C0707
T01772,2026-08-18,Laptop,Electronics,West,Online,10,2499,24990,UPI,C0294
T01773,2026-07-06,Tablet,Electronics,West,Online,6,4999,29994,Credit Card,C0675
T01774,2026-07-10,Tennis Racket,Sports,East,Offline,3,1499,4497,Cash,C0595
T01775,2026-07-25,Table,Home,South,Offline,6,999,5994,Net Banking,C0369
T01776,2026-08-10,Tablet,Electronics,East,Offline,5,499,2495,Net Banking,C0462
T01777,2026-10-04,T-Shirt,Clothing,South,Offline,6,9999,59994,Cash,C0588
T01778,2026-03-13,Shoes,Clothing,North,Online,2,2499,4998,UPI,C0590
T01779,2026-01-03,Sofa,Home,South,Offline,3,49999,149997,Net Banking,C0120
T01780,2026-06-16,Sofa,Home,West,Online,7,9999,69993,Credit Card,C0768
T01781,2026-07-28,Smartphone,Electronics,South,Online,8,499,3992,UPI,C0508
T01782,2026-03-15,Headphones,Electronics,East,Online,4,2499,9996,UPI,C0196
T01783,2026-01-13,Laptop,Electronics,South,Online,5,299,1495,UPI,C0069
T01784,2026-05-10,Rice,Grocery,West,Online,7,1499,10493,Credit Card,C0352
T01785,2026-07-18,Microwave,Home,West,Online,5,2499,12495,Net Banking,C0033
T01786,2026-09-13,Chair,Home,West,Offline,1,999,999,UPI,C0433
T01787,2026-12-19,Tennis Racket,Sports,West,Online,6,29999,179994,Net Banking,C0040
T01788,2026-09-07,Smartwatch,Electronics,North,Online,5,9999,49995,Cash,C0742
T01789,2026-11-20,Smartwatch,Electronics,East,Online,7,49999,349993,Net Banking,C0036
T01790,2026-06-15,Sofa,Home,West,Online,8,799,6392,UPI,C0701
T01791,2026-03-07,Football,Sports,North,Online,9,4999,44991,Net Banking,C0282
T01792,2026-12-23,Dumbbell,Sports,North,Offline,9,29999,269991,UPI,C0715
T01793,2026-09-22,Milk,Grocery,South,Online,8,999,7992,Credit Card,C0616
T01794,2026-06-19,Rice,Grocery,South,Offline,3,299,897,Net Banking,C0256
T01795,2026-01-03,Milk,Grocery,East,Online,7,199,1393,Cash,C0349
T01796,2026-12-16,Dumbbell,Sports,West,Online,4,49999,199996,UPI,C0169
T01797,2026-03-13,Dress,Clothing,West,Offline,10,199,1990,Credit Card,C0716
T01798,2026-08-09,Tablet,Electronics,North,Offline,6,29999,179994,Net Banking,C0035
T01799,2026-05-23,Sugar,Grocery,North,Online,7,299,2093,Credit Card,C0681
T01800,2026-07-03,Oil,Grocery,South,Online,9,799,7191,UPI,C0166
T01801,2026-02-14,Cricket Bat,Sports,East,Offline,4,4999,19996,Net Banking,C0069
T01802,2026-12-03,Dress,Clothing,North,Online,7,299,2093,Cash,C0151
T01803,2026-06-03,Shoes,Clothing,North,Online,1,1499,1499,UPI,C0538
T01804,2026-12-07,Sofa,Home,East,Online,9,199,1791,Credit Card,C0250
T01805,2026-09-03,Jeans,Clothing,West,Online,8,4999,39992,UPI,C0177
T01806,2026-07-18,Tennis Racket,Sports,South,Online,2,499,998,UPI,C0490
T01807,2026-09-20,Tablet,Electronics,West,Offline,3,799,2397,Cash,C0269
T01808,2026-07-28,Smartwatch,Electronics,West,Online,1,1499,1499,Cash,C0688
T01809,2026-07-11,Oil,Grocery,South,Offline,10,799,7990,Net Banking,C0662
T01810,2026-11-22,Jeans,Clothing,East,Offline,10,9999,99990,UPI,C0444
T01811,2026-11-04,Smartwatch,Electronics,North,Online,2,9999,19998,UPI,C0379
T01812,2026-05-23,Bread,Grocery,East,Offline,8,29999,239992,Credit Card,C0316
T01813,2026-08-29,Dumbbell,Sports,South,Offline,7,49999,349993,Credit Card,C0094
T01814,2026-12-21,Bread,Grocery,North,Offline,9,9999,89991,Credit Card,C0278
T01815,2026-05-28,Tennis Racket,Sports,East,Online,4,1499,5996,Cash,C0357
T01816,2026-06-06,Jacket,Clothing,West,Offline,9,29999,269991,Credit Card,C0613
T01817,2026-08-06,Dress,Clothing,East,Online,3,49999,149997,Credit Card,C0730
T01818,2026-10-05,Yoga Mat,Sports,South,Online,4,4999,19996,Credit Card,C0654
T01819,2026-05-07,Dress,Clothing,West,Offline,6,499,2994,Cash,C0402
T01820,2026-09-05,Sofa,Home,East,Online,8,9999,79992,Credit Card,C0621
T01821,2026-02-06,Mixer,Home,West,Online,7,9999,69993,UPI,C0194
T01822,2026-05-11,Oil,Grocery,East,Offline,9,19999,179991,Cash,C0273
T01823,2026-01-27,Oil,Grocery,West,Offline,10,299,2990,Net Banking,C0321
T01824,2026-03-03,Jeans,Clothing,North,Online,2,1499,2998,UPI,C0285
T01825,2026-02-25,Tennis Racket,Sports,North,Offline,5,499,2495,Cash,C0041
T01826,2026-12-05,Football,Sports,East,Offline,1,299,299,Credit Card,C0441
T01827,2026-05-04,Jeans,Clothing,East,Offline,10,19999,199990,Cash,C0156
T01828,2026-01-12,Tennis Racket,Sports,South,Offline,6,799,4794,Cash,C0555
T01829,2026-11-12,Smartphone,Electronics,East,Offline,2,19999,39998,UPI,C0098
T01830,2026-05-07,Milk,Grocery,South,Online,4,4999,19996,Cash,C0287
T01831,2026-02-24,Smartphone,Electronics,West,Offline,5,2499,12495,Cash,C0238
T01832,2026-02-21,Smartwatch,Electronics,South,Offline,8,4999,39992,Net Banking,C0024
T01833,2026-10-05,Microwave,Home,East,Offline,8,2499,19992,UPI,C0512
T01834,2026-09-17,Dumbbell,Sports,South,Offline,8,19999,159992,Cash,C0721
T01835,2026-02-09,Dumbbell,Sports,South,Online,3,2499,7497,Credit Card,C0362
T01836,2026-07-27,Microwave,Home,West,Offline,5,799,3995,UPI,C0703
T01837,2026-10-16,T-Shirt,Clothing,North,Offline,8,49999,399992,Credit Card,C0369
T01838,2026-07-15,Smartwatch,Electronics,West,Offline,7,49999,349993,UPI,C0448
T01839,2026-05-11,Microwave,Home,East,Offline,5,1499,7495,Cash,C0173
T01840,2026-04-23,Tennis Racket,Sports,South,Online,10,9999,99990,Net Banking,C0374
T01841,2026-01-25,T-Shirt,Clothing,North,Offline,3,299,897,UPI,C0538
T01842,2026-05-11,Milk,Grocery,West,Offline,5,499,2495,Cash,C0235
T01843,2026-07-29,Microwave,Home,South,Online,9,299,2691,UPI,C0587
T01844,2026-12-02,Jacket,Clothing,West,Online,9,4999,44991,Cash,C0018
T01845,2026-04-11,Football,Sports,East,Online,2,299,598,UPI,C0798
T01846,2026-08-25,Yoga Mat,Sports,South,Online,3,499,1497,UPI,C0334
T01847,2026-03-29,Sofa,Home,North,Offline,1,9999,9999,Cash,C0172
T01848,2026-01-25,Milk,Grocery,East,Offline,3,799,2397,Net Banking,C0252
T01849,2026-08-21,T-Shirt,Clothing,North,Online,4,499,1996,Net Banking,C0140
T01850,2026-01-01,Table,Home,West,Offline,9,4999,44991,Net Banking,C0663
T01851,2026-09-24,Sofa,Home,West,Offline,10,49999,499990,Net Banking,C0171
T01852,2026-09-15,Milk,Grocery,North,Offline,1,799,799,Credit Card,C0119
T01853,2026-11-06,Oil,Grocery,East,Online,7,999,6993,Credit Card,C0499
T01854,2026-04-12,Smartphone,Electronics,South,Offline,7,29999,209993,Cash,C0665
T01855,2026-06-04,Milk,Grocery,South,Offline,3,199,597,Credit Card,C0499
T01856,2026-07-24,Oil,Grocery,West,Online,6,799,4794,Net Banking,C0053
T01857,2026-05-06,T-Shirt,Clothing,North,Offline,5,1499,7495,Net Banking,C0396
T01858,2026-12-01,Rice,Grocery,East,Offline,10,999,9990,UPI,C0491
T01859,2026-02-04,Chair,Home,South,Online,4,999,3996,UPI,C0150
T01860,2026-12-31,Yoga Mat,Sports,South,Offline,1,199,199,UPI,C0460
T01861,2026-07-26,Sofa,Home,East,Offline,8,1499,11992,Credit Card,C0053
T01862,2026-09-22,Football,Sports,West,Online,8,4999,39992,UPI,C0158
T01863,2026-07-13,Table,Home,South,Online,5,499,2495,UPI,C0632
T01864,2026-07-16,Table,Home,North,Offline,4,199,796,UPI,C0137
T01865,2026-04-10,Sugar,Grocery,South,Offline,4,2499,9996,Credit Card,C0216
T01866,2026-01-01,Smartphone,Electronics,West,Online,1,999,999,Cash,C0480
T01867,2026-03-26,Rice,Grocery,West,Offline,2,29999,59998,Credit Card,C0481
T01868,2026-05-13,Tennis Racket,Sports,East,Offline,9,49999,449991,Cash,C0684
T01869,2026-12-16,Tennis Racket,Sports,South,Online,5,19999,99995,UPI,C0445
T01870,2026-09-05,Chair,Home,West,Offline,9,999,8991,UPI,C0606
T01871,2026-06-03,Mixer,Home,South,Online,3,9999,29997,Cash,C0476
T01872,2026-03-20,Tablet,Electronics,West,Offline,9,1499,13491,Net Banking,C0581
T01873,2026-06-19,Mixer,Home,West,Online,4,499,1996,Credit Card,C0059
T01874,2026-08-12,Oil,Grocery,West,Online,3,2499,7497,Credit Card,C0380
T01875,2026-03-02,Microwave,Home,West,Online,8,4999,39992,Net Banking,C0441
T01876,2026-05-01,Microwave,Home,East,Online,10,499,4990,Credit Card,C0608
T01877,2026-07-12,Laptop,Electronics,North,Online,2,299,598,Net Banking,C0505
T01878,2026-02-17,T-Shirt,Clothing,South,Online,1,4999,4999,Cash,C0299
T01879,2026-07-07,Sofa,Home,South,Offline,2,199,398,Credit Card,C0103
T01880,2026-01-20,Football,Sports,North,Online,1,19999,19999,Cash,C0401
T01881,2026-09-09,Headphones,Electronics,North,Offline,10,999,9990,Cash,C0067
T01882,2026-08-25,Yoga Mat,Sports,North,Offline,3,29999,89997,Cash,C0706
T01883,2026-05-26,Smartwatch,Electronics,South,Offline,6,29999,179994,Net Banking,C0368
T01884,2026-09-18,Chair,Home,South,Offline,7,2499,17493,Credit Card,C0216
T01885,2026-05-04,Milk,Grocery,North,Online,3,199,597,UPI,C0152
T01886,2026-02-25,Milk,Grocery,North,Offline,3,49999,149997,Credit Card,C0705
T01887,2026-06-13,Cricket Bat,Sports,West,Online,8,2499,19992,Credit Card,C0727
T01888,2026-04-18,Rice,Grocery,West,Online,6,499,2994,Credit Card,C0068
T01889,2026-01-26,Headphones,Electronics,West,Offline,7,499,3493,Net Banking,C0727
T01890,2026-06-15,Milk,Grocery,West,Offline,6,49999,299994,Cash,C0008
T01891,2026-03-26,Table,Home,East,Online,2,4999,9998,UPI,C0144
T01892,2026-05-03,Tennis Racket,Sports,South,Online,8,999,7992,Net Banking,C0040
T01893,2026-01-05,Chair,Home,East,Online,10,1499,14990,UPI,C0495
T01894,2026-09-14,Jeans,Clothing,East,Offline,3,1499,4497,Cash,C0446
T01895,2026-01-21,Sugar,Grocery,West,Online,9,999,8991,Credit Card,C0341
T01896,2026-01-10,Sugar,Grocery,West,Offline,2,4999,9998,Cash,C0323
T01897,2026-10-30,Shoes,Clothing,North,Online,5,999,4995,Credit Card,C0405
T01898,2026-05-16,Tablet,Electronics,South,Offline,4,199,796,Cash,C0407
T01899,2026-01-02,Rice,Grocery,West,Online,2,999,1998,Credit Card,C0788
T01900,2026-11-04,Smartwatch,Electronics,East,Online,10,799,7990,Cash,C0399
T01901,2026-10-15,Microwave,Home,South,Online,9,29999,269991,Net Banking,C0082
T01902,2026-06-18,Shoes,Clothing,South,Offline,1,299,299,Cash,C0674
T01903,2026-05-30,Table,Home,South,Online,3,2499,7497,Credit Card,C0100
T01904,2026-05-28,Sofa,Home,North,Online,9,29999,269991,Cash,C0125
T01905,2026-01-02,T-Shirt,Clothing,North,Offline,5,499,2495,Credit Card,C0125
T01906,2026-09-14,Dumbbell,Sports,West,Offline,9,299,2691,UPI,C0365
T01907,2026-02-17,Microwave,Home,East,Online,7,799,5593,UPI,C0065
T01908,2026-03-25,Jacket,Clothing,South,Offline,3,9999,29997,Credit Card,C0031
T01909,2026-06-24,Oil,Grocery,West,Online,2,9999,19998,Cash,C0195
T01910,2026-11-14,Sugar,Grocery,South,Offline,2,49999,99998,Net Banking,C0397
T01911,2026-06-14,Microwave,Home,West,Online,1,199,199,UPI,C0585
T01912,2026-07-01,Headphones,Electronics,North,Offline,6,2499,14994,Net Banking,C0088
T01913,2026-03-10,Tablet,Electronics,North,Online,9,9999,89991,Net Banking,C0507
T01914,2026-10-11,Yoga Mat,Sports,North,Offline,2,19999,39998,Cash,C0320
T01915,2026-10-02,Bread,Grocery,North,Offline,1,299,299,Cash,C0713
T01916,2026-05-13,Milk,Grocery,West,Online,5,1499,7495,Credit Card,C0077
T01917,2026-09-13,Chair,Home,North,Offline,7,199,1393,Credit Card,C0190
T01918,2026-12-31,Smartphone,Electronics,North,Offline,9,19999,179991,UPI,C0098
T01919,2026-05-16,Chair,Home,South,Online,2,499,998,Cash,C0051
T01920,2026-05-22,Sofa,Home,East,Offline,9,299,2691,UPI,C0414
T01921,2026-01-21,Table,Home,East,Offline,2,29999,59998,UPI,C0141
T01922,2026-02-05,Tablet,Electronics,West,Online,1,299,299,Net Banking,C0370
T01923,2026-07-27,Football,Sports,South,Online,5,499,2495,Credit Card,C0173
T01924,2026-04-05,Football,Sports,South,Online,1,4999,4999,Cash,C0756
T01925,2026-12-16,Cricket Bat,Sports,East,Online,7,199,1393,Net Banking,C0561
T01926,2026-05-02,Smartwatch,Electronics,West,Online,4,19999,79996,Credit Card,C0353
T01927,2026-03-11,Sugar,Grocery,East,Offline,7,19999,139993,Cash,C0632
T01928,2026-03-05,Bread,Grocery,North,Online,10,4999,49990,Net Banking,C0605
T01929,2026-04-08,Microwave,Home,North,Online,10,499,4990,Cash,C0729
T01930,2026-01-21,Jeans,Clothing,North,Offline,1,49999,49999,Cash,C0224
T01931,2026-05-22,Tablet,Electronics,South,Online,1,29999,29999,UPI,C0424
T01932,2026-02-24,Microwave,Home,South,Online,8,499,3992,Credit Card,C0333
T01933,2026-07-30,Sugar,Grocery,South,Online,5,4999,24995,Cash,C0399
T01934,2026-06-30,Jeans,Clothing,East,Offline,8,4999,39992,UPI,C0259
T01935,2026-01-02,Oil,Grocery,North,Offline,3,199,597,Credit Card,C0209
T01936,2026-07-31,Headphones,Electronics,East,Online,3,999,2997,Net Banking,C0788
T01937,2026-01-08,Sugar,Grocery,West,Offline,2,19999,39998,Credit Card,C0660
T01938,2026-04-25,Milk,Grocery,West,Offline,5,4999,24995,Cash,C0492
T01939,2026-04-23,Milk,Grocery,West,Offline,1,799,799,Cash,C0565
T01940,2026-09-18,T-Shirt,Clothing,East,Offline,5,49999,249995,UPI,C0279
T01941,2026-12-04,Yoga Mat,Sports,North,Online,7,199,1393,Cash,C0290
T01942,2026-05-10,Dress,Clothing,South,Offline,10,19999,199990,UPI,C0153
T01943,2026-01-11,Sofa,Home,East,Online,7,19999,139993,Net Banking,C0199
T01944,2026-04-06,Headphones,Electronics,East,Online,7,999,6993,Net Banking,C0686
T01945,2026-11-05,Tennis Racket,Sports,West,Offline,6,299,1794,Cash,C0251
T01946,2026-06-16,Headphones,Electronics,South,Offline,6,4999,29994,Net Banking,C0234
T01947,2026-08-09,Football,Sports,South,Online,2,299,598,Net Banking,C0045
T01948,2026-04-15,Oil,Grocery,North,Online,9,49999,449991,Net Banking,C0736
T01949,2026-03-11,Jeans,Clothing,North,Online,4,1499,5996,Credit Card,C0012
T01950,2026-10-28,Rice,Grocery,West,Online,5,29999,149995,UPI,C0349
T01951,2026-05-02,Football,Sports,South,Online,2,999,1998,Net Banking,C0706
T01952,2026-05-22,Cricket Bat,Sports,South,Offline,1,4999,4999,Credit Card,C0103
T01953,2026-02-15,Tennis Racket,Sports,East,Online,4,19999,79996,Net Banking,C0714
T01954,2026-06-28,Table,Home,South,Online,9,49999,449991,UPI,C0643
T01955,2026-10-20,Headphones,Electronics,South,Online,4,499,1996,UPI,C0751
T01956,2026-04-02,Jeans,Clothing,East,Offline,4,499,1996,UPI,C0678
T01957,2026-08-19,Dress,Clothing,North,Online,3,199,597,Credit Card,C0643
T01958,2026-06-03,Milk,Grocery,West,Offline,2,499,998,UPI,C0176
T01959,2026-07-11,Tablet,Electronics,West,Online,3,29999,89997,UPI,C0783
T01960,2026-03-22,T-Shirt,Clothing,North,Offline,3,2499,7497,Cash,C0717
T01961,2026-03-27,Sofa,Home,East,Offline,9,29999,269991,Cash,C0609
T01962,2026-09-30,Cricket Bat,Sports,South,Offline,8,2499,19992,Credit Card,C0324
T01963,2026-05-14,Cricket Bat,Sports,West,Offline,1,799,799,Net Banking,C0792
T01964,2026-10-02,Rice,Grocery,South,Online,10,299,2990,Cash,C0755
T01965,2026-12-25,Football,Sports,West,Online,9,4999,44991,UPI,C0531
T01966,2026-04-03,Cricket Bat,Sports,North,Online,3,799,2397,Cash,C0552
T01967,2026-10-10,Headphones,Electronics,North,Offline,9,9999,89991,Credit Card,C0341
T01968,2026-10-09,Jeans,Clothing,West,Online,1,2499,2499,Cash,C0226
T01969,2026-12-24,Tablet,Electronics,West,Online,3,19999,59997,Net Banking,C0739
T01970,2026-11-21,Football,Sports,South,Offline,6,4999,29994,Credit Card,C0031
T01971,2026-01-17,Laptop,Electronics,North,Online,1,49999,49999,Credit Card,C0169
T01972,2026-11-23,Football,Sports,South,Offline,2,49999,99998,UPI,C0450
T01973,2026-10-03,Mixer,Home,South,Offline,10,199,1990,Credit Card,C0389
T01974,2026-12-11,Tablet,Electronics,East,Online,5,999,4995,UPI,C0559
T01975,2026-03-17,Tennis Racket,Sports,East,Offline,9,4999,44991,UPI,C0155
T01976,2026-03-31,Sofa,Home,East,Offline,10,199,1990,Net Banking,C0042
T01977,2026-09-17,Oil,Grocery,North,Online,1,199,199,Credit Card,C0252
T01978,2026-07-13,Chair,Home,East,Online,2,1499,2998,Net Banking,C0387
T01979,2026-10-16,Smartphone,Electronics,East,Online,7,499,3493,Credit Card,C0379
T01980,2026-12-05,Headphones,Electronics,West,Online,5,499,2495,UPI,C0641
T01981,2026-08-29,Smartwatch,Electronics,West,Offline,4,799,3196,Credit Card,C0018
T01982,2026-11-16,Cricket Bat,Sports,North,Offline,3,299,897,UPI,C0126
T01983,2026-07-20,Sofa,Home,North,Offline,2,9999,19998,Credit Card,C0660
T01984,2026-04-01,Dumbbell,Sports,South,Offline,8,799,6392,Cash,C0542
T01985,2026-11-28,Smartwatch,Electronics,South,Online,5,799,3995,Cash,C0714
T01986,2026-07-24,Yoga Mat,Sports,East,Offline,3,9999,29997,Credit Card,C0163
T01987,2026-01-11,Shoes,Clothing,West,Online,3,1499,4497,UPI,C0318
T01988,2026-05-09,Smartwatch,Electronics,East,Offline,1,2499,2499,Cash,C0364
T01989,2026-07-11,Mixer,Home,South,Offline,3,2499,7497,Credit Card,C0557
T01990,2026-12-16,Jacket,Clothing,North,Online,4,49999,199996,Net Banking,C0387
T01991,2026-06-07,Bread,Grocery,North,Online,5,9999,49995,UPI,C0378
T01992,2026-05-04,Tennis Racket,Sports,East,Offline,9,499,4491,Cash,C0477
T01993,2026-11-09,Headphones,Electronics,North,Offline,1,999,999,Cash,C0210
T01994,2026-04-21,Jacket,Clothing,East,Offline,4,9999,39996,UPI,C0405
T01995,2026-04-24,T-Shirt,Clothing,West,Offline,2,299,598,UPI,C0558
T01996,2026-01-25,Cricket Bat,Sports,North,Online,4,19999,79996,Net Banking,C0222
T01997,2026-03-10,Bread,Grocery,West,Online,4,199,796,UPI,C0086
T01998,2026-11-10,Dumbbell,Sports,North,Offline,6,2499,14994,Net Banking,C0798
T01999,2026-10-10,Football,Sports,South,Online,1,499,499,UPI,C0601
T02000,2026-02-24,Table,Home,South,Online,2,9999,19998,Cash,C0705
T02001,2026-07-13,Table,Home,East,Online,8,999,7992,Net Banking,C0004
T02002,2026-11-14,Shoes,Clothing,East,Online,6,19999,119994,UPI,C0079
T02003,2026-06-09,Football,Sports,East,Online,2,9999,19998,Credit Card,C0232
T02004,2026-04-29,Sugar,Grocery,North,Online,8,1499,11992,Net Banking,C0200
T02005,2026-03-29,Jeans,Clothing,South,Online,10,19999,199990,Cash,C0463
T02006,2026-05-21,Chair,Home,North,Offline,7,299,2093,UPI,C0713
T02007,2026-05-31,Dress,Clothing,North,Offline,9,2499,22491,UPI,C0797
T02008,2026-06-22,Shoes,Clothing,West,Online,7,2499,17493,UPI,C0120
T02009,2026-03-07,Rice,Grocery,North,Online,1,799,799,Credit Card,C0400
T02010,2026-07-23,Football,Sports,South,Offline,1,2499,2499,UPI,C0329
T02011,2026-04-19,Smartphone,Electronics,East,Offline,4,999,3996,UPI,C0441
T02012,2026-09-18,Cricket Bat,Sports,North,Offline,7,19999,139993,Net Banking,C0435
T02013,2026-10-15,Dress,Clothing,East,Offline,4,9999,39996,UPI,C0119
T02014,2026-05-04,Sofa,Home,West,Online,1,9999,9999,Credit Card,C0306
T02015,2026-05-02,Sugar,Grocery,West,Online,9,499,4491,Cash,C0240
T02016,2026-11-27,Sofa,Home,North,Offline,2,199,398,Net Banking,C0708
T02017,2026-12-22,Tablet,Electronics,East,Online,1,9999,9999,Credit Card,C0293
T02018,2026-10-21,T-Shirt,Clothing,South,Offline,8,999,7992,Net Banking,C0786
T02019,2026-11-16,Dumbbell,Sports,West,Online,5,9999,49995,Credit Card,C0149
T02020,2026-10-02,Sofa,Home,South,Online,7,29999,209993,Credit Card,C0579
T02021,2026-02-22,Mixer,Home,South,Online,9,999,8991,Cash,C0111
T02022,2026-04-05,Jacket,Clothing,West,Online,3,2499,7497,Net Banking,C0638
T02023,2026-12-25,Tablet,Electronics,West,Online,8,499,3992,Net Banking,C0783
